Timestamp	s1_1	s2_2	s3_3_1	s3_3_2	s3_3_3	s4_4	s5_5	s6_6	s7_7	s8_8_1	s8_8_3  s8_8_3  s9_9	s10_10	s11_11	s12_12	s13_13_1	s13_13_2	s13_13_3	s14_14	s15_15	s16_16	s17_17	s18_18_1	s18_18_2	s18_18_3	s19_19	s20_20	T1_1	T2_2	T3_3	T4_4	T5_5	T6_6	T7_7	T8_8	T9_9	T10_10	T11_11	T12_12	T13_13	T14_14	T15_15	T16_16	T17_17	T18_18	T19_19	T20_20	FBG_A1	FBG_A2
2015-08-05 08:50:08.44600	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.44700	17.275	15.55	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	17.275	15.55	15.55	15.55	15.55	15.55	15.55	15.55	25.344	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	1543.75853	1553.22148
2015-08-05 08:50:08.44800	19.142	18.067	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	18.067	18.067	18.067	18.067	18.067	18.067	18.067	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76054	1553.2196
2015-08-05 08:50:08.44900	18.491	16.711	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	16.711	16.711	16.711	16.711	16.711	16.711	16.711	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76025	1553.22164
2015-08-05 08:50:08.45000	18.929	17.854	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	17.854	17.854	17.854	17.854	17.854	17.854	17.854	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76025	1553.2196
2015-08-05 08:50:08.45100	19.142	18.067	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	18.067	18.067	18.067	18.067	18.067	18.067	18.067	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76054	1553.2196
2015-08-05 08:50:08.45200	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
2015-08-05 08:50:08.45300	17.031	15.251	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	15.251	15.251	15.251	15.251	15.251	15.251	15.251	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75824	1553.22164
2015-08-05 08:50:08.45400	17.643	16.511	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	16.511	16.511	16.511	16.511	16.511	16.511	16.511	25.284	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	1543.75853	1553.21977
2015-08-05 08:50:08.45500	17.643	16.511	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	16.511	16.511	16.511	16.511	16.511	16.511	16.511	25.284	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	1543.75853	1553.21977
2015-08-05 08:50:08.45600	17.031	15.251	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	17.031	15.251	15.251	15.251	15.251	15.251	15.251	15.251	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75824	1553.22164
2015-08-05 08:50:08.45700	17.309	15.641	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	17.309	15.641	15.641	15.641	15.641	15.641	15.641	15.641	25.338	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	-3.961	1543.75853	1553.22132
2015-08-05 08:50:08.45800	17.451	15.672	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	15.672	15.672	15.672	15.672	15.672	15.672	15.672	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75882	1553.22164
2015-08-05 08:50:08.45900	19.142	18.067	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	18.067	18.067	18.067	18.067	18.067	18.067	18.067	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76054	1553.2196
2015-08-05 08:50:08.46000	17.678	16.604	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	16.604	16.604	16.604	16.604	16.604	16.604	16.604	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.75853	1553.2196
2015-08-05 08:50:08.46100	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.46200	19.107	17.975	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	17.975	17.975	17.975	17.975	17.975	17.975	17.975	25.284	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	1543.76054	1553.21977
2015-08-05 08:50:08.46300	18.738	17.014	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	17.014	17.014	17.014	17.014	17.014	17.014	17.014	25.344	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	1543.76054	1553.22148
2015-08-05 08:50:08.46400	19.357	18.282	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	19.357	18.282	18.282	18.282	18.282	18.282	18.282	18.282	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76083	1553.2196
2015-08-05 08:50:08.46500	18.457	16.622	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	18.457	16.622	16.622	16.622	16.622	16.622	16.622	16.622	25.355	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	-3.945	1543.76025	1553.2218
2015-08-05 08:50:08.46600	17.854	16.723	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	17.854	16.723	16.723	16.723	16.723	16.723	16.723	16.723	25.284	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	1543.75882	1553.21977
2015-08-05 08:50:08.46700	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
2015-08-05 08:50:08.46800	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.46900	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.47000	17.451	15.672	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	15.672	15.672	15.672	15.672	15.672	15.672	15.672	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75882	1553.22164
2015-08-05 08:50:08.47100	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.47200	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.47300	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
2015-08-05 08:50:08.47400	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.47500	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
2015-08-05 08:50:08.47600	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
2015-08-05 08:50:08.47700	18.491	16.711	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	16.711	16.711	16.711	16.711	16.711	16.711	16.711	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76025	1553.22164
2015-08-05 08:50:08.47800	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.47900	19.107	17.975	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	19.107	17.975	17.975	17.975	17.975	17.975	17.975	17.975	25.284	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	1543.76054	1553.21977
2015-08-05 08:50:08.48000	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.48100	18.953	17.229	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	18.953	17.229	17.229	17.229	17.229	17.229	17.229	17.229	25.344	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	1543.76083	1553.22148
2015-08-05 08:50:08.48200	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.48300	18.491	16.711	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	16.711	16.711	16.711	16.711	16.711	16.711	16.711	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76025	1553.22164
2015-08-05 08:50:08.48400	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
2015-08-05 08:50:08.48500	17.451	15.672	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	15.672	15.672	15.672	15.672	15.672	15.672	15.672	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75882	1553.22164
2015-08-05 08:50:08.48600	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
2015-08-05 08:50:08.48700	16.835	14.405	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	16.835	14.405	14.405	14.405	14.405	14.405	14.405	14.405	25.414	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	-3.885	1543.75853	1553.22352
2015-08-05 08:50:08.48800	18.491	16.711	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	18.491	16.711	16.711	16.711	16.711	16.711	16.711	16.711	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76025	1553.22164
2015-08-05 08:50:08.48900	19.142	18.067	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	18.067	18.067	18.067	18.067	18.067	18.067	18.067	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76054	1553.2196
2015-08-05 08:50:08.49000	17.451	15.672	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	15.672	15.672	15.672	15.672	15.672	15.672	15.672	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75882	1553.22164
2015-08-05 08:50:08.49100	17.643	16.511	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	17.643	16.511	16.511	16.511	16.511	16.511	16.511	16.511	25.284	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	-4.015	1543.75853	1553.21977
2015-08-05 08:50:08.49200	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.49300	17.678	16.604	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	17.678	16.604	16.604	16.604	16.604	16.604	16.604	16.604	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.75853	1553.2196
2015-08-05 08:50:08.49400	18.929	17.854	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	18.929	17.854	17.854	17.854	17.854	17.854	17.854	17.854	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76025	1553.2196
2015-08-05 08:50:08.49500	17.24	15.461	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	17.24	15.461	15.461	15.461	15.461	15.461	15.461	15.461	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75853	1553.22164
2015-08-05 08:50:08.49600	18.919	17.139	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	18.919	17.139	17.139	17.139	17.139	17.139	17.139	17.139	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76083	1553.22164
2015-08-05 08:50:08.49700	18.738	17.014	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	18.738	17.014	17.014	17.014	17.014	17.014	17.014	17.014	25.344	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	1543.76054	1553.22148
2015-08-05 08:50:08.49800	17.486	15.761	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	17.486	15.761	15.761	15.761	15.761	15.761	15.761	15.761	25.344	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	-3.956	1543.75882	1553.22148
2015-08-05 08:50:08.49900	19.142	18.067	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	19.142	18.067	18.067	18.067	18.067	18.067	18.067	18.067	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.76054	1553.2196
2015-08-05 08:50:08.50000	17.451	15.672	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	17.451	15.672	15.672	15.672	15.672	15.672	15.672	15.672	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.75882	1553.22164
2015-08-05 08:50:08.50100	17.889	16.815	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	17.889	16.815	16.815	16.815	16.815	16.815	16.815	16.815	25.279	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	-4.021	1543.75882	1553.2196
2015-08-05 08:50:08.50200	18.704	16.925	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	18.704	16.925	16.925	16.925	16.925	16.925	16.925	16.925	25.349	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	-3.95	1543.76054	1553.22164
